county,month,total_bottles_sold,total_sale_dollars
HOWARD,2017-06-01,4230,64077.189999999995
HOWARD,2017-07-01,5415,80169.84
HOWARD,2017-08-01,4575,64691.299999999981
HOWARD,2017-09-01,3328,50013.889999999985
HOWARD,2017-10-01,4737,70297.410000000018
HOWARD,2017-11-01,3559,50518.270000000019
HOWARD,2017-12-01,5096,79017.59
HOWARD,2018-01-01,3890,55701.999999999978
HOWARD,2018-02-01,3496,53440.17
HOWARD,2018-03-01,3523,49905.080000000016
HOWARD,2018-04-01,4424,68566.539999999979
HOWARD,2018-05-01,3561,53762.320000000014
HOWARD,2018-06-01,5055,72944.549999999988
HOWARD,2018-07-01,4974,71346.159999999989
HOWARD,2018-08-01,5148,78668.18
HOWARD,2018-09-01,3203,48525.929999999986
HOWARD,2018-10-01,5487,78205.36000000003
HOWARD,2018-11-01,4392,65741.62000000001
HOWARD,2018-12-01,6230,92920.849999999991
HOWARD,2019-01-01,4161,59631.46
HOWARD,2019-02-01,4488,65288.73
HOWARD,2019-03-01,4052,62843.529999999992
HOWARD,2019-04-01,5301,73337.94
HOWARD,2019-05-01,4688,73006.760000000009
HOWARD,2019-06-01,4360,65573.980000000025
HOWARD,2019-07-01,5788,82046.140000000014
HOWARD,2019-08-01,4821,74168.849999999991
HOWARD,2019-09-01,4478,65709.290000000023
HOWARD,2019-10-01,5216,80837.45
HOWARD,2019-11-01,4217,60162.11
HOWARD,2019-12-01,6559,97359.240000000049
HOWARD,2020-01-01,3895,58126.880000000012
HOWARD,2020-02-01,4921,74651.829999999987
HOWARD,2020-03-01,5287,77792.099999999991
HOWARD,2020-04-01,4295,63113.950000000004
HOWARD,2020-05-01,5562,82307.479999999981
HOWARD,2020-06-01,10528,163202.28000000006
HOWARD,2020-07-01,4864,73230.51999999999
HOWARD,2020-08-01,6467,96385.870000000039
HOWARD,2020-09-01,6718,101722.51
HOWARD,2020-10-01,4765,72397.23000000001
HOWARD,2020-11-01,5827,83651.090000000011
HOWARD,2020-12-01,7605,115138.31
HOWARD,2021-01-01,5283,80965.690000000017
HOWARD,2021-02-01,6051,96667.580000000045
HOWARD,2021-03-01,8143,126059.19
HOWARD,2021-04-01,7622,98888.24000000002
HOWARD,2021-05-01,6377,91798.93
HOWARD,2021-06-01,8449,121827.38000000002
HOWARD,2021-07-01,5353,85426.650000000009
HOWARD,2021-08-01,8558,119286.29000000004
HOWARD,2021-09-01,6442,94931.78
HOWARD,2021-10-01,5597,82316.91
HOWARD,2021-11-01,9163,149958.12000000002
HOWARD,2021-12-01,7106,108776.66000000002
HOWARD,2022-01-01,6050,80316.88
HOWARD,2022-02-01,5176,76928.799999999974
HOWARD,2022-03-01,5045,82025.039999999979
HOWARD,2022-04-01,5934,85314.169999999984
HOWARD,2022-05-01,8395,125528.46000000004
HOWARD,2022-06-01,6977,101576.87999999999
HOWARD,2022-07-01,4949,74734.230000000025
HOWARD,2022-08-01,8166,122903.15
HOWARD,2022-09-01,5777,86361.010000000024
HOWARD,2022-10-01,5559,80417.749999999985
HOWARD,2022-11-01,6760,106472.73000000001
HUMBOLDT,2012-01-01,3617,49889.69
HUMBOLDT,2012-02-01,3657,47025.220000000016
HUMBOLDT,2012-03-01,2770,33386.86
HUMBOLDT,2012-04-01,3334,43719.029999999992
HUMBOLDT,2012-05-01,4543,55986.9
HUMBOLDT,2012-06-01,3795,46624.86
HUMBOLDT,2012-07-01,4265,56599.760000000009
HUMBOLDT,2012-08-01,4168,51748.779999999992
HUMBOLDT,2012-09-01,3768,53721.39999999998
HUMBOLDT,2012-10-01,6826,97817.829999999987
HUMBOLDT,2012-11-01,3103,36900.859999999993
HUMBOLDT,2012-12-01,4356,60693.35
HUMBOLDT,2013-01-01,3094,34855.98000000001
HUMBOLDT,2013-02-01,3884,52269.469999999987
HUMBOLDT,2013-03-01,3169,39999.589999999989
HUMBOLDT,2013-04-01,3119,40416.94
HUMBOLDT,2013-05-01,4616,57058.099999999984
HUMBOLDT,2013-06-01,4153,49879.929999999986
HUMBOLDT,2013-07-01,3988,51061.729999999989
HUMBOLDT,2013-08-01,3187,42696.040000000008
HUMBOLDT,2013-09-01,2776,34270.790000000008
HUMBOLDT,2013-10-01,6779,100829.06
HUMBOLDT,2013-11-01,3897,52166.44
HUMBOLDT,2013-12-01,3818,46296.279999999992
HUMBOLDT,2014-01-01,3123,35856.39
HUMBOLDT,2014-02-01,3647,47812.42
HUMBOLDT,2014-03-01,4002,50135.139999999992
HUMBOLDT,2014-04-01,4620,62543.430000000008
HUMBOLDT,2014-05-01,3921,52291.24
HUMBOLDT,2014-06-01,4317,57639.900000000009
HUMBOLDT,2014-07-01,3598,49160.090000000026
HUMBOLDT,2014-08-01,3172,37597.240000000005
HUMBOLDT,2014-09-01,4822,66470.340000000011
HUMBOLDT,2014-10-01,4905,67986.64
HUMBOLDT,2014-11-01,3730,43992.03
HUMBOLDT,2014-12-01,5114,71134.31
HUMBOLDT,2015-01-01,3015,36278.960000000006
HUMBOLDT,2015-02-01,3815,48931.189999999995
HUMBOLDT,2015-03-01,4645,64390.130000000019
HUMBOLDT,2015-04-01,2845,36375.689999999995
HUMBOLDT,2015-05-01,5157,70992.79
HUMBOLDT,2015-06-01,4194,55142.929999999978
HUMBOLDT,2015-07-01,3346,42543.540000000008
HUMBOLDT,2015-08-01,3032,38119.87
HUMBOLDT,2015-09-01,4310,55163.279999999977
HUMBOLDT,2015-10-01,4321,63377.310000000012
HUMBOLDT,2015-11-01,3375,45497.829999999994
HUMBOLDT,2015-12-01,6520,91924.569999999978
HUMBOLDT,2016-01-01,3330,38620.15
HUMBOLDT,2016-02-01,4429,57430.549999999996
HUMBOLDT,2016-03-01,3835,47155.209999999992
HUMBOLDT,2016-04-01,3459,46993.919999999991
HUMBOLDT,2016-05-01,5446,74924.549999999974
HUMBOLDT,2016-06-01,4367,56934.959999999985
HUMBOLDT,2016-07-01,3714,51985.479999999996
HUMBOLDT,2016-08-01,3990,54680.560000000005
HUMBOLDT,2016-09-01,3877,54857.73
HUMBOLDT,2016-10-01,3363,44417.799999999996
HUMBOLDT,2016-11-01,5092,70096.380000000034
HUMBOLDT,2016-12-01,3409,46896.679999999971
HUMBOLDT,2017-01-01,2911,37011.21
HUMBOLDT,2017-02-01,3554,49367.889999999985
HUMBOLDT,2017-03-01,4020,52999.950000000004
HUMBOLDT,2017-04-01,3386,44489.720000000008
HUMBOLDT,2017-05-01,5690,79761.65
HUMBOLDT,2017-06-01,4141,53895.67
HUMBOLDT,2017-07-01,4323,60481.340000000011
HUMBOLDT,2017-08-01,4663,61008.080000000009
HUMBOLDT,2017-09-01,4563,67918.84
HUMBOLDT,2017-10-01,5673,84019.54
HUMBOLDT,2017-11-01,5226,69538.36
HUMBOLDT,2017-12-01,5619,79327.930000000022
HUMBOLDT,2018-01-01,4441,57026.020000000004
HUMBOLDT,2018-02-01,3658,51940.650000000009
HUMBOLDT,2018-03-01,4182,55596.01999999999
HUMBOLDT,2018-04-01,4069,56248.890000000014
HUMBOLDT,2018-05-01,7727,110538.84
HUMBOLDT,2018-06-01,5513,82509.639999999985
HUMBOLDT,2018-07-01,5282,80314.739999999991
HUMBOLDT,2018-08-01,5052,71465.03
HUMBOLDT,2018-09-01,4310,55005.83
HUMBOLDT,2018-10-01,7410,110661.45999999999
HUMBOLDT,2018-11-01,5282,73532.579999999987
HUMBOLDT,2018-12-01,7641,112387.08000000003
HUMBOLDT,2019-01-01,4324,56372.659999999996
HUMBOLDT,2019-02-01,3831,45684.62
HUMBOLDT,2019-03-01,5276,74687.440000000017
HUMBOLDT,2019-04-01,4901,72651.6
HUMBOLDT,2019-05-01,5339,67151.319999999992
HUMBOLDT,2019-06-01,5508,78516.340000000011
HUMBOLDT,2019-07-01,5206,74015.559999999983
HUMBOLDT,2019-08-01,6163,84004.43
HUMBOLDT,2019-09-01,4773,59767.61
HUMBOLDT,2019-10-01,6152,89118.91
HUMBOLDT,2019-11-01,6341,92529.719999999987
HUMBOLDT,2019-12-01,6438,83583.609999999986
HUMBOLDT,2020-01-01,4004,51580.289999999979
HUMBOLDT,2020-02-01,6026,83481.21
HUMBOLDT,2020-03-01,4823,60450.78
HUMBOLDT,2020-04-01,5953,81472.760000000009
HUMBOLDT,2020-05-01,6103,89630.039999999979
HUMBOLDT,2020-06-01,5244,76539.01
HUMBOLDT,2020-07-01,8487,127757.87000000001
HUMBOLDT,2020-08-01,7151,101461.83
HUMBOLDT,2020-09-01,5250,74504.879999999976
HUMBOLDT,2020-10-01,7767,106194.59000000003
HUMBOLDT,2020-11-01,6243,92023.450000000041
HUMBOLDT,2020-12-01,6997,108749.19000000005
HUMBOLDT,2021-01-01,4866,65374.12999999999
HUMBOLDT,2021-02-01,6750,97090.170000000013
HUMBOLDT,2021-03-01,5626,79463.9
HUMBOLDT,2021-04-01,6260,88544.01
HUMBOLDT,2021-05-01,6117,89735.819999999978
HUMBOLDT,2021-06-01,4686,69266.040000000008
HUMBOLDT,2021-07-01,6572,100441.35
HUMBOLDT,2021-08-01,5330,78887.809999999983
HUMBOLDT,2021-09-01,5265,75240.969999999987
HUMBOLDT,2021-10-01,7461,95372.760000000024
HUMBOLDT,2021-11-01,5369,88928.35000000002
HUMBOLDT,2021-12-01,7625,111672.04000000002
HUMBOLDT,2022-01-01,4990,67861.680000000008
HUMBOLDT,2022-02-01,4975,78518.64
HUMBOLDT,2022-03-01,3896,58042.53
HUMBOLDT,2022-04-01,6758,98868.169999999984
HUMBOLDT,2022-05-01,5548,83007.599999999962
HUMBOLDT,2022-06-01,4780,64788.780000000021
HUMBOLDT,2022-07-01,5433,85370.940000000017
HUMBOLDT,2022-08-01,5242,83410.760000000024
HUMBOLDT,2022-09-01,7245,105864.5
HUMBOLDT,2022-10-01,7711,121455.12000000002
HUMBOLDT,2022-11-01,5383,87057.760000000009
IDA,2012-01-01,2239,29471.160000000003
IDA,2012-02-01,2804,36973.610000000008
IDA,2012-03-01,2972,41249.390000000007
IDA,2012-04-01,2386,32945.96
IDA,2012-05-01,2998,39677.260000000009
IDA,2012-06-01,2648,35186.789999999994
IDA,2012-07-01,2425,35697.670000000006
IDA,2012-08-01,2926,41204.080000000009
IDA,2012-09-01,2313,32590.83
IDA,2012-10-01,2971,40776.95
IDA,2012-11-01,2417,33856.799999999996
IDA,2012-12-01,2884,40579.529999999992
IDA,2013-01-01,2803,36398.200000000004
IDA,2013-02-01,2336,31588.799999999996
IDA,2013-03-01,2343,32125.669999999995
IDA,2013-04-01,2135,29531.13
IDA,2013-05-01,2728,37139.7
IDA,2013-06-01,2333,32017.730000000003
IDA,2013-07-01,3089,40625.369999999995
IDA,2013-08-01,2524,34808.159999999982
IDA,2013-09-01,2201,31084.930000000004
IDA,2013-10-01,2635,34755.82
IDA,2013-11-01,2285,31655.789999999997
IDA,2013-12-01,3577,51285.21
IDA,2014-01-01,2382,30442.94
IDA,2014-02-01,2128,29126.350000000013
IDA,2014-03-01,2274,32971.8
IDA,2014-04-01,2647,36002.720000000008
IDA,2014-05-01,2182,29566.49
IDA,2014-06-01,2038,28124.48
IDA,2014-07-01,2906,40293.24
IDA,2014-08-01,2198,30817.4
IDA,2014-09-01,2400,33989.71
IDA,2014-10-01,3089,41000.579999999987
IDA,2014-11-01,2367,33449.009999999995
IDA,2014-12-01,2838,41243.929999999993
IDA,2015-01-01,2717,36009.61
IDA,2015-02-01,2414,35390.570000000007
IDA,2015-03-01,2013,28451.7
IDA,2015-04-01,2661,36610.999999999993
IDA,2015-05-01,2534,37866.240000000013
IDA,2015-06-01,5845,77901.96
IDA,2015-07-01,3012,42434.2
IDA,2015-08-01,2621,38362.570000000014
IDA,2015-09-01,3501,49457.36
IDA,2015-10-01,3662,52729.44
IDA,2015-11-01,3364,49341.280000000006
IDA,2015-12-01,4481,62714.899999999994
IDA,2016-01-01,2752,38208.339999999982
IDA,2016-02-01,3678,52436.070000000007
IDA,2016-03-01,3408,46669.56
IDA,2016-04-01,2622,36994.659999999982
IDA,2016-05-01,3611,48821.31
IDA,2016-06-01,3888,56540.729999999996
IDA,2016-07-01,3996,60223.580000000009
IDA,2016-08-01,3869,59835.580000000009
IDA,2016-09-01,3534,48762.12999999999
IDA,2016-10-01,3163,46530.189999999995
IDA,2016-11-01,4458,62590.73000000001
IDA,2016-12-01,4372,59547.320000000022
IDA,2017-01-01,3516,48804.960000000014
IDA,2017-02-01,3633,50680.429999999993
IDA,2017-03-01,3442,45826.05000000001
IDA,2017-04-01,3226,47007.93
IDA,2017-05-01,4320,61052.709999999985
IDA,2017-06-01,3422,47609.649999999994
IDA,2017-07-01,3875,55232.599999999984
IDA,2017-08-01,3793,58274.489999999991
IDA,2017-09-01,3618,52716.120000000024
IDA,2017-10-01,4231,70571.61
IDA,2017-11-01,3245,46192.059999999983
IDA,2017-12-01,4524,68339.459999999992
IDA,2018-01-01,3904,54766.53
IDA,2018-02-01,2940,40721.310000000012
IDA,2018-03-01,3557,53010.31
IDA,2018-04-01,3346,49956.499999999985
IDA,2018-05-01,5126,72880.579999999987
IDA,2018-06-01,2822,40794.399999999994
IDA,2018-07-01,4375,60309.520000000019
IDA,2018-08-01,3510,48863.859999999993
IDA,2018-09-01,3288,50257.109999999993
IDA,2018-10-01,4056,59815.54
IDA,2018-11-01,3605,50709.75
IDA,2018-12-01,3467,51437.820000000022
IDA,2019-01-01,3733,55843.760000000017
IDA,2019-02-01,3307,48144.82
IDA,2019-03-01,2985,44009.930000000008
IDA,2019-04-01,3782,54654.779999999992
IDA,2019-05-01,4097,61081.94000000001
IDA,2019-06-01,2803,38866.930000000008
IDA,2019-07-01,4094,55825.260000000009
IDA,2019-08-01,2978,46193.460000000006
IDA,2019-09-01,3880,59624.44000000001
IDA,2019-10-01,3126,48201.680000000022
IDA,2019-11-01,3580,48006.619999999995
IDA,2019-12-01,5674,83430.689999999973
IDA,2020-01-01,3291,48758.37999999999
IDA,2020-02-01,3480,47018.03
IDA,2020-03-01,4638,65480.19000000001
IDA,2020-04-01,3033,43284.569999999992
IDA,2020-05-01,4028,55609.30000000001
IDA,2020-06-01,4134,57358.19
IDA,2020-07-01,3109,44317.42
IDA,2020-08-01,3754,53505.62999999999
IDA,2020-09-01,3615,55593.500000000007
IDA,2020-10-01,3732,54892.369999999981
IDA,2020-11-01,3194,47946.34
IDA,2020-12-01,4756,73043.229999999981
IDA,2021-01-01,3584,51741.639999999985
IDA,2021-02-01,4775,67506.079999999973
IDA,2021-03-01,4104,66005.670000000013
IDA,2021-04-01,3294,49031.500000000007
IDA,2021-05-01,4179,61854.619999999995
IDA,2021-06-01,4436,66918.2
IDA,2021-07-01,3868,59363.210000000021
IDA,2021-08-01,4004,57887.94999999999
IDA,2021-09-01,3553,54376.989999999983
IDA,2021-10-01,3180,48091.95
IDA,2021-11-01,4823,73179.880000000019
IDA,2021-12-01,4429,68206.430000000008
IDA,2022-01-01,3684,55514.240000000005
IDA,2022-02-01,3736,59925.280000000006
IDA,2022-03-01,3351,52624.130000000005
IDA,2022-04-01,3963,61501.13
IDA,2022-05-01,4105,59504.030000000006
IDA,2022-06-01,4469,72433.27
IDA,2022-07-01,5653,86738.399999999965
IDA,2022-08-01,4267,74297.659999999989
IDA,2022-09-01,3666,59701.0
IDA,2022-10-01,5215,82133.029999999984
IDA,2022-11-01,4990,76442.07
IOWA,2012-01-01,8529,107336.46000000002
IOWA,2012-02-01,10253,136014.21
IOWA,2012-03-01,9512,124568.92000000003
IOWA,2012-04-01,9782,130678.96
IOWA,2012-05-01,12550,166518.89999999997
IOWA,2012-06-01,11194,147279.34000000005
IOWA,2012-07-01,10948,144654.40999999997
IOWA,2012-08-01,11848,156437.81
IOWA,2012-09-01,10207,132580.04
IOWA,2012-10-01,18664,258386.27999999991
IOWA,2012-11-01,9872,136557.03
IOWA,2012-12-01,12684,176721.91
IOWA,2013-01-01,9601,126890.51000000001
IOWA,2013-02-01,8647,113190.66000000002
IOWA,2013-03-01,8611,116350.29999999996
IOWA,2013-04-01,9301,123836.56000000001
IOWA,2013-05-01,12861,168883.08
IOWA,2013-06-01,9170,125317.06000000003
IOWA,2013-07-01,10190,135022.90999999995
IOWA,2013-08-01,10045,135149.27999999994
IOWA,2013-09-01,9699,129112.33000000003
IOWA,2013-10-01,15454,219551.21000000002
IOWA,2013-11-01,6667,86984.519999999975
IOWA,2013-12-01,13136,180479.27
IOWA,2014-01-01,7891,103385.21999999999
IOWA,2014-02-01,8972,118148.11000000003
IOWA,2014-03-01,8681,117941.73999999999
IOWA,2014-04-01,9084,120601.02
IOWA,2014-05-01,9687,128882.16000000003
IOWA,2014-06-01,9459,125521.62
IOWA,2014-07-01,10100,135864.79999999996
IOWA,2014-08-01,9681,127821.30000000002
IOWA,2014-09-01,8585,115638.16999999997
IOWA,2014-10-01,10912,145196.15
IOWA,2014-11-01,9776,137699.55000000002
IOWA,2014-12-01,11496,159744.28999999998
IOWA,2015-01-01,9021,116015.92
IOWA,2015-02-01,7516,101476.54999999996
IOWA,2015-03-01,6028,78791.639999999985
IOWA,2015-04-01,6771,88634.549999999988
IOWA,2015-05-01,5490,70324.01
IOWA,2015-06-01,6843,90117.97000000003
IOWA,2015-07-01,6199,82764.199999999983
IOWA,2015-08-01,6523,88591.290000000008
IOWA,2015-09-01,6117,80614.710000000021
IOWA,2015-10-01,6518,84827.71
IOWA,2015-11-01,5876,79872.73
IOWA,2015-12-01,7423,102821.49999999999
IOWA,2016-01-01,5093,62107.149999999994
IOWA,2016-02-01,6301,89166.17
IOWA,2016-03-01,6093,89957.189999999988
IOWA,2016-04-01,5552,76892.449999999983
IOWA,2016-05-01,5850,77408.49
IOWA,2016-06-01,7002,93482.35
IOWA,2016-07-01,5582,76948.25
IOWA,2016-08-01,5203,80534.99
IOWA,2016-09-01,8276,112990.37000000001
IOWA,2016-10-01,7757,98711.789999999979
IOWA,2016-11-01,7774,95026.169999999984
IOWA,2016-12-01,9493,123465.68999999999
IOWA,2017-01-01,6360,76181.510000000024
IOWA,2017-02-01,8392,113076.77999999997
IOWA,2017-03-01,7512,90333.23000000004
IOWA,2017-04-01,6342,77730.94
IOWA,2017-05-01,7547,91705.890000000014
IOWA,2017-06-01,8684,111275.47000000003
IOWA,2017-07-01,8092,103800.48000000003
IOWA,2017-08-01,8292,94092.569999999992
IOWA,2017-09-01,7236,97883.639999999956
IOWA,2017-10-01,9643,103805.81999999998
IOWA,2017-11-01,8262,103976.26999999996
IOWA,2017-12-01,9088,116371.06999999998
IOWA,2018-01-01,7784,93289.930000000008
IOWA,2018-02-01,7112,87964.37
IOWA,2018-03-01,7074,86111.389999999985
IOWA,2018-04-01,7244,81408.360000000015
IOWA,2018-05-01,10260,123572.35
IOWA,2018-06-01,9753,119920.96000000002
IOWA,2018-07-01,7513,86679.23
IOWA,2018-08-01,11200,134534.96999999997
IOWA,2018-09-01,6066,75256.5
IOWA,2018-10-01,10256,125798.2
IOWA,2018-11-01,8481,102697.02
IOWA,2018-12-01,9400,114723.29999999999
IOWA,2019-01-01,7527,90395.200000000012
IOWA,2019-02-01,7039,86484.349999999991
IOWA,2019-03-01,7808,86789.180000000008
IOWA,2019-04-01,7902,95058.589999999982
IOWA,2019-05-01,8815,106047.66
IOWA,2019-06-01,7425,93677.529999999984
IOWA,2019-07-01,8915,105282.93999999996
IOWA,2019-08-01,9501,113163.02000000002
IOWA,2019-09-01,9627,115845.48999999999
IOWA,2019-10-01,8188,101184.77999999998
IOWA,2019-11-01,9584,111626.03000000001
IOWA,2019-12-01,10071,125595.37
IOWA,2020-01-01,8910,109651.68000000004
IOWA,2020-02-01,7554,98444.139999999985
IOWA,2020-03-01,11227,146108.66999999998
IOWA,2020-04-01,14606,172226.01000000004
IOWA,2020-05-01,16477,182749.73999999993
IOWA,2020-06-01,13455,164996.35999999996
IOWA,2020-07-01,11850,129740.80999999998
IOWA,2020-08-01,12134,145551.88
IOWA,2020-09-01,10213,110995.34000000001
IOWA,2020-10-01,11593,127350.55
IOWA,2020-11-01,11485,127403.02999999998
IOWA,2020-12-01,14319,166940.86
IOWA,2021-01-01,9367,93158.110000000015
IOWA,2021-02-01,9544,116755.19000000005
IOWA,2021-03-01,11516,145253.94000000003
IOWA,2021-04-01,10370,117097.93999999997
IOWA,2021-05-01,11369,121252.12000000004
IOWA,2021-06-01,11954,140080.09999999998
IOWA,2021-07-01,9800,113567.08000000003
IOWA,2021-08-01,11068,127569.04
IOWA,2021-09-01,10863,118775.36999999997
IOWA,2021-10-01,11281,124838.75000000003
IOWA,2021-11-01,9604,121581.58000000002
IOWA,2021-12-01,11453,138306.37
IOWA,2022-01-01,8875,101384.18000000004
IOWA,2022-02-01,7002,87939.50999999998
IOWA,2022-03-01,8673,95446.840000000011
IOWA,2022-04-01,11120,131964.59
IOWA,2022-05-01,10888,131809.25
IOWA,2022-06-01,11794,139736.22999999998
IOWA,2022-07-01,12969,164272.21999999997
IOWA,2022-08-01,13815,166276.19000000006
IOWA,2022-09-01,11957,152242.52999999997
IOWA,2022-10-01,10802,123597.91999999998
IOWA,2022-11-01,12218,137394.78999999998
JACKSON,2012-01-01,6714,82677.880000000019
JACKSON,2012-02-01,6017,75230.379999999976
JACKSON,2012-03-01,6077,76618.680000000008
JACKSON,2012-04-01,5869,74734.670000000013
JACKSON,2012-05-01,9628,124604.87000000001
JACKSON,2012-06-01,8948,110339.45000000001
JACKSON,2012-07-01,8013,103714.35999999999
JACKSON,2012-08-01,7238,89112.179999999964
JACKSON,2012-09-01,6320,82664.209999999963
JACKSON,2012-10-01,9408,125541.69000000003
JACKSON,2012-11-01,6818,86383.940000000031
JACKSON,2012-12-01,9862,128167.73999999998
JACKSON,2013-01-01,6786,85015.12999999999
JACKSON,2013-02-01,5969,76423.430000000022
JACKSON,2013-03-01,7049,91418.559999999983
JACKSON,2013-04-01,8241,99171.340000000026
JACKSON,2013-05-01,7693,98443.099999999991
JACKSON,2013-06-01,7963,100031.57000000004
JACKSON,2013-07-01,9018,115678.08000000002
JACKSON,2013-08-01,7184,89276.13
JACKSON,2013-09-01,9334,113129.17000000001
JACKSON,2013-10-01,7673,99021.82
JACKSON,2013-11-01,6424,81101.610000000015
JACKSON,2013-12-01,9809,133239.65000000002
JACKSON,2014-01-01,6938,91555.370000000024
JACKSON,2014-02-01,6064,76917.23000000001
JACKSON,2014-03-01,8219,104737.17000000001
JACKSON,2014-04-01,6246,78123.439999999988
JACKSON,2014-05-01,7526,96867.419999999984
JACKSON,2014-06-01,8656,109240.17
JACKSON,2014-07-01,8119,93274.47
JACKSON,2014-08-01,9329,116137.37
JACKSON,2014-09-01,6341,81864.450000000041
JACKSON,2014-10-01,6403,81502.360000000015
JACKSON,2014-11-01,7759,95499.69
JACKSON,2014-12-01,10317,134946.00000000003
JACKSON,2015-01-01,7240,90792.099999999991
JACKSON,2015-02-01,7417,97057.799999999974
JACKSON,2015-03-01,8510,108150.61999999998
JACKSON,2015-04-01,6969,84803.319999999992
JACKSON,2015-05-01,7942,103251.7
JACKSON,2015-06-01,9612,124844.60000000003
JACKSON,2015-07-01,6957,88380.55
JACKSON,2015-08-01,8776,112403.81
JACKSON,2015-09-01,6808,85240.680000000008
JACKSON,2015-10-01,7602,95468.510000000009
JACKSON,2015-11-01,8696,112803.67000000001
JACKSON,2015-12-01,7915,104218.81000000001
JACKSON,2016-01-01,7109,91573.269999999975
JACKSON,2016-02-01,9017,113511.74999999997
JACKSON,2016-03-01,7250,94978.07
JACKSON,2016-04-01,6891,87153.78
JACKSON,2016-05-01,9795,124754.53999999998
JACKSON,2016-06-01,9749,125164.69000000002
JACKSON,2016-07-01,6909,86959.6
JACKSON,2016-08-01,8029,114394.29999999999
JACKSON,2016-09-01,7044,92356.439999999988
JACKSON,2016-10-01,9714,120339.10000000003
JACKSON,2016-11-01,7377,96814.569999999992
JACKSON,2016-12-01,8992,115474.38000000003
JACKSON,2017-01-01,7508,92182.79
JACKSON,2017-02-01,6684,86690.529999999984
JACKSON,2017-03-01,7242,91172.780000000013
JACKSON,2017-04-01,6648,85405.999999999985
JACKSON,2017-05-01,9624,125140.54999999996
JACKSON,2017-06-01,9242,117058.77000000002
JACKSON,2017-07-01,9173,111808.71999999999
JACKSON,2017-08-01,7996,104609.09
JACKSON,2017-09-01,6845,84894.589999999982
JACKSON,2017-10-01,10775,143092.91999999998
JACKSON,2017-11-01,7168,91692.739999999976
JACKSON,2017-12-01,9542,128791.32000000002
JACKSON,2018-01-01,7177,89227.510000000009
JACKSON,2018-02-01,6636,82682.239999999991
JACKSON,2018-03-01,7174,96402.109999999986
JACKSON,2018-04-01,7765,99979.229999999981
JACKSON,2018-05-01,8690,117192.05999999998
JACKSON,2018-06-01,9812,129230.53
JACKSON,2018-07-01,6982,88778.859999999986
JACKSON,2018-08-01,8771,117498.34000000001
JACKSON,2018-09-01,5391,65314.379999999983
JACKSON,2018-10-01,5417,72874.690000000046
